Publisher,Name,Gender,Appearances,Year,Month
Marvel,Azimuth (Earth-616),Female,1.0,1996.0,-1
Marvel,Balb (Earth-616),Male,1.0,1996.0,5
Marvel,Bav-Tek (Earth-616),Male,1.0,1996.0,3
Marvel,Bridgit Shane (Earth-616),Female,1.0,1996.0,1
Marvel,Bumpkin (Earth-616),Male,1.0,1996.0,7
Marvel,Butch McGuinness,Male,1.0,1996.0,11
Marvel,Choam (Earth-616),Male,1.0,1996.0,1
Marvel,Conrad Strathdee (Earth-616),Male,1.0,1996.0,5
Marvel,Cortellia (Earth-616),Female,1.0,1996.0,12
Marvel,Count of Monte Cristo (Earth-616),Male,1.0,1996.0,8
Marvel,Dampyre (Earth-616),Male,1.0,1996.0,-1
Marvel,Darcia (Earth-616),Female,1.0,1996.0,4
Marvel,Dirge (Warwear User) (Earth-616),Male,1.0,1996.0,-1
Marvel,Doctor Mundt (Earth-616),Male,1.0,1996.0,9
Marvel,Ekak (Earth-616),Male,1.0,1996.0,7
Marvel,Empress Brood (Earth-616),Female,1.0,1996.0,9
Marvel,Esh-uta (Earth-616),Unknown,1.0,1996.0,-1
Marvel,Esteban Morales (Earth-616),Male,1.0,1996.0,6
Marvel,Estelle Geis (Earth-616),Female,1.0,1996.0,4
Marvel,F. Tieri (Earth-616),Male,1.0,1996.0,9
Marvel,Gaark (Earth-616),Male,1.0,1996.0,7
Marvel,Gina Morris (Earth-616),Female,1.0,1996.0,8
Marvel,Hav-Rogg (Earth-616),Male,1.0,1996.0,3
Marvel,Helkooky (Earth-616),Male,1.0,1996.0,1
Marvel,Henry Adams (Earth-616),Male,1.0,1996.0,12
Marvel,Hognir (Earth-616),Male,1.0,1996.0,7
Marvel,Imogen (Earth-616),Female,1.0,1996.0,-1
Marvel,Iron Monk (Earth-616),Male,1.0,1996.0,12
Marvel,John Nash (Earth-616),Male,1.0,1996.0,8
Marvel,Jonathan Gatesworth (Earth-616),Male,1.0,1996.0,6
Marvel,Lorna Nichols (Earth-616),Female,1.0,1996.0,3
Marvel,Marco San Antonio (Earth-616),Male,1.0,1996.0,4
Marvel,Marjorie Marko (Earth-616),Female,1.0,1996.0,9
Marvel,Michael Black (Earth-616),Male,1.0,1996.0,11
Marvel,Midwife (Earth-616),Female,1.0,1996.0,5
Marvel,Miriam Birchwood (Earth-616),Female,1.0,1996.0,10
Marvel,Mosh (Earth-616),Male,1.0,1996.0,-1
Marvel,Mother of Pearl (Earth-616),Female,1.0,1996.0,6
Marvel,Nicholas Rutledge (Earth-616),Male,1.0,1996.0,5
Marvel,Nina McCabe (Earth-616),Female,1.0,1996.0,11
Marvel,Nohm (Earth-616),Unknown,1.0,1996.0,-1
Marvel,Pania Panapa (Earth-616),Female,1.0,1996.0,7
Marvel,Pierce (Earth-616),Male,1.0,1996.0,-1
Marvel,Plisken (Earth-616),Unknown,1.0,1996.0,-1
Marvel,Purge (Hit Man) (Earth-616),Male,1.0,1996.0,3
Marvel,Quorum (Earth-616),Female,1.0,1996.0,-1
Marvel,Ray White (Earth-616),Male,1.0,1996.0,-1
Marvel,Relf (Earth-616),Male,1.0,1996.0,12
Marvel,Roland Taylor (Earth-616),Male,1.0,1996.0,5
Marvel,Sabrina Nash (Earth-616),Female,1.0,1996.0,8
Marvel,Sahreed (Earth-616),Male,1.0,1996.0,12
Marvel,Scarab (Clan Akkaba) (Earth-616),Female,1.0,1996.0,12
Marvel,Selby (Earth-616),Male,1.0,1996.0,12
Marvel,Shooter (Male) (Earth-616),Male,1.0,1996.0,7
Marvel,Skarla (Earth-616),Female,1.0,1996.0,-1
Marvel,Skull-Jacket (Earth-616),Male,1.0,1996.0,1
Marvel,Sloan Alden (Earth-616),Male,1.0,1996.0,4
Marvel,Spite (Earth-616),Female,1.0,1996.0,9
Marvel,Steve Jacobs (Earth-616),Male,1.0,1996.0,12
Marvel,Surgeon (Earth-616),Male,1.0,1996.0,9
Marvel,Tarook (Earth-616),Male,1.0,1996.0,7
Marvel,Thnat (Earth-616),Male,1.0,1996.0,9
Marvel,Throk (Earth-616),Male,1.0,1996.0,-1
Marvel,Trish Bogart (Earth-616),Female,1.0,1996.0,9
Marvel,Tuesday Bird (Earth-616),Female,1.0,1996.0,-1
Marvel,Votan (Earth-616),Male,1.0,1996.0,1
Marvel,Wanda Maximoff (Heroes Reborn) (Earth-616),Female,1.0,1996.0,11
Marvel,White Raven (Earth-616),Female,1.0,1996.0,6
Marvel,Wizard of the West (Earth-616),Male,1.0,1996.0,12
Marvel,Absynthia van Mort (Earth-616),Female,1.0,1997.0,11
Marvel,Adam Berman (Earth-616),Male,1.0,1997.0,9
Marvel,Adele Hawthorne (Earth-616),Female,1.0,1997.0,8
Marvel,Adelicia von Krupp (Earth-616),Female,1.0,1997.0,7
Marvel,Ai-Chi Wong (Earth-616),Female,1.0,1997.0,12
Marvel,Alistro (Earth-616),Male,1.0,1997.0,4
Marvel,Ana Shwartz (Earth-616),Female,1.0,1997.0,9
Marvel,Architect (Shining Ones) (Earth-616),Male,1.0,1997.0,1
Marvel,Augustine (Earth-616),Unknown,1.0,1997.0,11
Marvel,Blare (Earth-616),Male,1.0,1997.0,9
Marvel,Blastaar (Heroes Reborn) (Earth-616),Male,1.0,1997.0,5
Marvel,Boniface (Earth-616),Male,1.0,1997.0,11
Marvel,Bromine (Element) (Earth-616),Unknown,1.0,1997.0,10
Marvel,Burst (Genoshan) (Earth-616),Male,1.0,1997.0,11
Marvel,Californium (Element) (Earth-616),Unknown,1.0,1997.0,11
Marvel,Carl Shuffler (Earth-616),Male,1.0,1997.0,12
Marvel,Chlorine (Element) (Earth-616),Unknown,1.0,1997.0,9
Marvel,Chromium (Element) (Earth-616),Unknown,1.0,1997.0,10
Marvel,Clay Quartermain (Heroes Reborn) (Earth-616),Male,1.0,1997.0,10
Marvel,Cleric (Earth-616),Male,1.0,1997.0,10
Marvel,Cobalt (Element) (Earth-616),Unknown,1.0,1997.0,9
Marvel,Colonel von Wagner (Heroes Reborn) (Earth-616),Male,1.0,1997.0,5
Marvel,Consumption (Earth-616),Unknown,1.0,1997.0,11
Marvel,Copper (Element) (Earth-616),Unknown,1.0,1997.0,10
Marvel,Dark Hunter (Earth-616),Unknown,1.0,1997.0,8
Marvel,Devros (Earth-616),Male,1.0,1997.0,5
Marvel,Disprosium (Element) (Earth-616),Unknown,1.0,1997.0,9
Marvel,Doctor Krypt (Earth-616),Male,1.0,1997.0,8
Marvel,Doctor Mobius (Earth-616),Male,1.0,1997.0,8
Marvel,Doctor Zeus (Earth-616),Male,1.0,1997.0,10
Marvel,Erbium (Element) (Earth-616),Unknown,1.0,1997.0,9
Marvel,Fenton (Earth-616),Male,1.0,1997.0,1
Marvel,Ginny Mahoney (Earth-616),Female,1.0,1997.0,9
Marvel,Gold (Element) (Earth-616),Unknown,1.0,1997.0,11
Marvel,Grange Janssen (Earth-616),Male,1.0,1997.0,3
Marvel,Gwyneth Burke (Earth-616),Female,1.0,1997.0,12
Marvel,Haley Blanding (Earth-616),Female,1.0,1997.0,7
Marvel,Helen Stacy (Earth-616),Female,1.0,1997.0,7
Marvel,Helium (Element) (Earth-616),Unknown,1.0,1997.0,10
Marvel,Hoo (Earth-616),Female,1.0,1997.0,12
Marvel,Indium (Element) (Earth-616),Unknown,1.0,1997.0,9
Marvel,Jack Burke (Earth-616),Male,1.0,1997.0,12
Marvel,Job Burke (Earth-616),Male,1.0,1997.0,12
Marvel,Kevin Gill (Earth-616),Male,1.0,1997.0,5
Marvel,Kree-Tor (Earth-616),Male,1.0,1997.0,9
Marvel,Landscape (Brett) (Earth-616),Male,1.0,1997.0,9
Marvel,Lead (Element) (Earth-616),Unknown,1.0,1997.0,9
Marvel,Lieutenant Schlange (Earth-616),Male,1.0,1997.0,3
Marvel,Magnesium (Element) (Earth-616),Unknown,1.0,1997.0,10
Marvel,Major Love (Earth-616),Male,1.0,1997.0,9
Marvel,Marlena Petrokova (Earth-616),Female,1.0,1997.0,10
Marvel,Melinda Pressman (Earth-616),Female,1.0,1997.0,8
Marvel,Mercury (Element) (Earth-616),Unknown,1.0,1997.0,10
Marvel,Michael Pressman (Earth-616),Male,1.0,1997.0,8
Marvel,Mindmeld (Earth-616),Male,1.0,1997.0,1
Marvel,Mr. Carruthers (Earth-616),Male,1.0,1997.0,7
Marvel,Neil Langram (Earth-616),Male,1.0,1997.0,-1
Marvel,Nels van Adder (Earth-616),Male,1.0,1997.0,7
Marvel,Neptunium (Element) (Earth-616),Unknown,1.0,1997.0,11
Marvel,Niles Williams (Earth-616),Male,1.0,1997.0,1
Marvel,Nobelium (Element) (Earth-616),Unknown,1.0,1997.0,9
Marvel,Number Fourteen (Rat Pack) (Earth-616),Male,1.0,1997.0,4
Marvel,Oculus (Earth-616),Male,1.0,1997.0,9
Marvel,Phosphorus (Element) (Earth-616),Unknown,1.0,1997.0,9
Marvel,Pierre Cloche (Earth-616),Male,1.0,1997.0,11
Marvel,Plutonium (Element) (Earth-616),Unknown,1.0,1997.0,11
Marvel,Primus (Kree) (Earth-616),Male,1.0,1997.0,1
Marvel,Radium (Element) (Earth-616),Unknown,1.0,1997.0,11
Marvel,Richie-Bob Guinness (Earth-616),Male,1.0,1997.0,5
Marvel,Rick Bogart (Earth-616),Male,1.0,1997.0,7
Marvel,Roger Juniper (Earth-616),Male,1.0,1997.0,9
Marvel,Scandium (Element) (Earth-616),Unknown,1.0,1997.0,9
Marvel,Silver (Element) (Earth-616),Unknown,1.0,1997.0,11
Marvel,Steed (Earth-616),Male,1.0,1997.0,11
Marvel,Tellurium (Element) (Earth-616),Unknown,1.0,1997.0,9
Marvel,Thallium (Element) (Earth-616),Unknown,1.0,1997.0,9
Marvel,Tharamus (Earth-616),Male,1.0,1997.0,8
Marvel,Todd Blanding (Earth-616),Male,1.0,1997.0,7
Marvel,Tyno (Earth-616),Male,1.0,1997.0,9
Marvel,Ulek (Earth-616),Male,1.0,1997.0,9
Marvel,Uranium (Element) (Earth-616),Unknown,1.0,1997.0,11
Marvel,Valkyrie (Heroes Reborn) (Earth-616),Female,1.0,1997.0,5
Marvel,Vanadium (Element) (Earth-616),Unknown,1.0,1997.0,10
Marvel,Vincent Bloch (Earth-616),Male,1.0,1997.0,10
Marvel,Vulture-Bait (Earth-616),Male,1.0,1997.0,10
Marvel,Warren Rothschild (Earth-616),Male,1.0,1997.0,12
Marvel,William Fitzpatrick (Earth-616),Male,1.0,1997.0,7
Marvel,Abdol (Earth-616),Male,1.0,1998.0,4
Marvel,Aeric (Earth-616),Male,1.0,1998.0,11
Marvel,Agent Copernicus (Earth-616),Male,1.0,1998.0,-1
Marvel,Agent Kepler (Earth-616),Male,1.0,1998.0,-1
Marvel,Agent Newton (Earth-616),Male,1.0,1998.0,-1
Marvel,Agent Planck (Earth-616),Male,1.0,1998.0,-1
Marvel,Akiniko (Earth-616),Male,1.0,1998.0,11
Marvel,Aquarius (Ecliptic) (Earth-616),Male,1.0,1998.0,7
Marvel,Araoha Tepania (Earth-616),Female,1.0,1998.0,7
Marvel,Aries (Ecliptic) (Earth-616),Male,1.0,1998.0,7
Marvel,Armaros (Earth-616),Male,1.0,1998.0,11
Marvel,Augusta Seger (Earth-616),Female,1.0,1998.0,10
Marvel,Azor (Earth-616),Male,1.0,1998.0,8
Marvel,Bill Astin (Earth-616),Male,1.0,1998.0,9
Marvel,Cancer (Ecliptic) (Earth-616),Male,1.0,1998.0,7
Marvel,Capricorn (Ecliptic) (Earth-616),Male,1.0,1998.0,7
Marvel,Captain America (Taskmaster Robot) (Earth-616),Male,1.0,1998.0,10
Marvel,Casque (Earth-616),Male,1.0,1998.0,1
Marvel,Chess Roberts (Earth-616),Female,1.0,1998.0,-1
Marvel,Chris Miller (Earth-616),Male,1.0,1998.0,7
Marvel,Christopher Sinclair (Earth-616),Male,1.0,1998.0,12
Marvel,Collette Drumm (Earth-616),Female,1.0,1998.0,5
Marvel,Curtis Henshaw (Earth-616),Male,1.0,1998.0,11
Marvel,Dane Whitman (Knight Errant) (Earth-616),Male,1.0,1998.0,5
Marvel,Daniel Rand (Dragonfist) (Earth-616),Male,1.0,1998.0,5
Marvel,Dexter Parrish (Earth-616),Male,1.0,1998.0,6
Marvel,Ellison Payton (Earth-616),Male,1.0,1998.0,4
Marvel,Ezra Asher (Earth-616),Female,1.0,1998.0,11
Marvel,Fasolt (Hyboria) (Earth-616),Male,1.0,1998.0,4
Marvel,Feuille (Earth-616),Male,1.0,1998.0,1
Marvel,Gahad (Earth-616),Male,1.0,1998.0,3
Marvel,Goliath (Taskmaster Robot) (Earth-616),Male,1.0,1998.0,10
Marvel,Griffe (Earth-616),Male,1.0,1998.0,1
Marvel,Hank Bradley (Earth-616),Male,1.0,1998.0,7
Marvel,Hector Orozeo (Earth-616),Male,1.0,1998.0,9
Marvel,Henry Sage (Earth-616),Male,1.0,1998.0,3
Marvel,Hercules (Demi-God) (Earth-616),Male,1.0,1998.0,5
Marvel,Horatio Belgrade (Earth-616),Male,1.0,1998.0,9
Marvel,Hulk (Taskmaster Robot) (Earth-616),Male,1.0,1998.0,10
Marvel,Iron Man (Taskmaster Robot) (Earth-616),Agender,1.0,1998.0,10
Marvel,Jennifer Walters (Amazon) (Earth-616),Female,1.0,1998.0,5
Marvel,Jordan Holiday (Earth-616),Male,1.0,1998.0,8
Marvel,Karel (Earth-616),Male,1.0,1998.0,8
Marvel,Khan (Hydra) (Earth-616),Male,1.0,1998.0,11
Marvel,Klynn (Earth-616),Male,1.0,1998.0,8
Marvel,Kuroyama (Earth-616),Male,1.0,1998.0,1
Marvel,Leah Sheffield (Earth-616),Female,1.0,1998.0,-1
Marvel,Leo (Ecliptic) (Earth-616),Male,1.0,1998.0,7
Marvel,Libra (Ecliptic) (Earth-616),Female,1.0,1998.0,7
Marvel,Lottie Eikenski (Earth-616),Female,1.0,1998.0,4
Marvel,Malcolm Drake (Earth-616),Male,1.0,1998.0,8
Marvel,Matthew (Mutant) (Earth-616),Male,1.0,1998.0,-1
Marvel,Moon Wolf (Earth-616),Male,1.0,1998.0,7
Marvel,Navarro (Vampire) (Earth-616),Male,1.0,1998.0,5
Marvel,Noel Beckford (Earth-616),Female,1.0,1998.0,7
Marvel,Primotur Jekuakkekt (Earth-616),Male,1.0,1998.0,4
Marvel,Rebecca Houston (Earth-616),Female,1.0,1998.0,-1
Marvel,Robert Bruce Banner (Behemoth) (Earth-616),Male,1.0,1998.0,5
Marvel,Robwood (Earth-616),Male,1.0,1998.0,3
Marvel,Sabo (Earth-616),Male,1.0,1998.0,3
Marvel,Sally Avril (Earth-98121),Female,1.0,1998.0,12
Marvel,Sazae (Earth-616),Female,1.0,1998.0,12
Marvel,Scott Lang (Stinger) (Earth-616),Male,1.0,1998.0,5
Marvel,Seer (Latverian) (Earth-616),Male,1.0,1998.0,6
Marvel,Sentry 571 (Earth-616),Unknown,1.0,1998.0,8
Marvel,Shigeru (Earth-616),Male,1.0,1998.0,12
Marvel,Silencer (Assasin) (Earth-616),Male,1.0,1998.0,10
Marvel,Sir Wulf (Earth-616),Male,1.0,1998.0,9
Marvel,Sub-Mariner (Taskmaster Robot) (Earth-616),Male,1.0,1998.0,10
Marvel,Terence Gerard (Earth-616),Male,1.0,1998.0,11
Marvel,Thor (Taskmaster Robot) (Earth-616),Male,1.0,1998.0,10
Marvel,Toby Wood (Earth-616),Male,1.0,1998.0,9
Marvel,Tokk (Earth-616),Female,1.0,1998.0,8
Marvel,Touffe (Earth-616),Male,1.0,1998.0,1
Marvel,Victoria Snow (Earth-616),Female,1.0,1998.0,8
Marvel,Vindiktor (Romanov) (Earth-616),Male,1.0,1998.0,-1
Marvel,Vision (Taskmaster Robot) (Earth-616),Agender,1.0,1998.0,10
Marvel,Walston Kraft (Earth-616),Male,1.0,1998.0,8
Marvel,Wampyr (Earth-616),Male,1.0,1998.0,12
Marvel,Warwick Jamieson (Earth-616),Male,1.0,1998.0,4
Marvel,White Tiger (She-Cat) (Earth-616),Female,1.0,1998.0,5
Marvel,Aaron Amberson (Earth-616),Male,1.0,1999.0,8
Marvel,Acidroid (Earth-616),Male,1.0,1999.0,-1
Marvel,Ajanii Jackson (Earth-616),Male,1.0,1999.0,4
Marvel,Asahi Verschlagen (Earth-616),Male,1.0,1999.0,11
Marvel,Ashur (Earth-616),Male,1.0,1999.0,12
Marvel,Belial (Inhuman) (Earth-616),Female,1.0,1999.0,5
Marvel,Bridget Warner (Earth-616),Female,1.0,1999.0,11
Marvel,Bruno Delor (Earth-616),Male,1.0,1999.0,11
Marvel,Calvin Halderman (Earth-616),Male,1.0,1999.0,10
Marvel,Charles Standish (Earth-616),Male,1.0,1999.0,8
Marvel,Dan Davis (Earth-616),Male,1.0,1999.0,10
Marvel,Darius Venginian (Earth-616),Male,1.0,1999.0,12
Marvel,Debra (Earth-616),Female,1.0,1999.0,10
Marvel,Delphi (Genosha) (Earth-616),Female,1.0,1999.0,9
Marvel,Doctor Janssen (Earth-616),Female,1.0,1999.0,8
Marvel,Dominex (Earth-616),Unknown,1.0,1999.0,1
Marvel,Doris Evans (Earth-98121),Female,1.0,1999.0,8
Marvel,Dr. Bob (Earth-616),Male,1.0,1999.0,10
Marvel,Elmore Beck (Earth-616),Male,1.0,1999.0,1
Marvel,Etienne Marceaux (Earth-616),Male,1.0,1999.0,7
Marvel,Frederick (Strong) (Earth-616),Male,1.0,1999.0,11
Marvel,Granok (Earth-616),Male,1.0,1999.0,12
Marvel,Gregori (Genosha) (Earth-616),Male,1.0,1999.0,9
Marvel,Hrolf (Vampire) (Earth-616),Male,1.0,1999.0,12
Marvel,Jaime Zaid (Earth-616),Male,1.0,1999.0,7
Marvel,Jaq (Earth-616),Unknown,1.0,1999.0,12
Marvel,Jenna Carlisle (Earth-616),Female,1.0,1999.0,8
Marvel,Jonathon White (Earth-616),Male,1.0,1999.0,-1
Marvel,Junior Gates (Earth-616),Male,1.0,1999.0,-1
Marvel,Karl Sofen (Earth-616),Male,1.0,1999.0,4
Marvel,Kathryn (Earth-616),Female,1.0,1999.0,10
Marvel,Kenneth Bradley (Earth-616),Male,1.0,1999.0,10
Marvel,Khyber (Earth-616),Male,1.0,1999.0,8
Marvel,Lonkarr (Earth-616),Male,1.0,1999.0,3
Marvel,Mac Sanders (Earth-616),Male,1.0,1999.0,8
Marvel,Marcelus (Earth-616),Male,1.0,1999.0,9
Marvel,Maria Muradyan (Earth-616),Female,1.0,1999.0,1
Marvel,Martin Zantz (Earth-616),Male,1.0,1999.0,8
Marvel,Membrain (Earth-616),Unknown,1.0,1999.0,4
Marvel,Mr. Carroll (Earth-616),Male,1.0,1999.0,10
Marvel,Naanis (Earth-616),Male,1.0,1999.0,4
Marvel,Nefer Neith Sinu\u00e9 (Earth-616),Female,1.0,1999.0,5
Marvel,Nick Bisley (Earth-616),Male,1.0,1999.0,11
Marvel,Paradox (AI) (Earth-616),Male,1.0,1999.0,1
Marvel,Pig (Slave Trader) (Earth-616),Male,1.0,1999.0,7
Marvel,Randy Lee Watson (Earth-616),Male,1.0,1999.0,11
Marvel,Rank (Earth-616),Male,1.0,1999.0,12
Marvel,Rilker (Earth-616),Male,1.0,1999.0,1
Marvel,Sally (Daily Bugle) (Earth-616),Female,1.0,1999.0,10
Marvel,Sam (Earth-616),Male,1.0,1999.0,10
Marvel,Sanford Chesney (Earth-616),Male,1.0,1999.0,7
Marvel,Sid Franken (Earth-616),Male,1.0,1999.0,10
Marvel,Slototh (Earth-616),Unknown,1.0,1999.0,5
Marvel,Starko Schumzianaqo (Earth-616),Male,1.0,1999.0,7
Marvel,Ted Chin (Earth-616),Male,1.0,1999.0,10
Marvel,Tom\u00e1s Ram\u00edrez (Earth-98121),Male,1.0,1999.0,7
Marvel,Tserron (Earth-616),Female,1.0,1999.0,3
Marvel,Ultimator (Earth-616),Unknown,1.0,1999.0,7
Marvel,Ulysses Sojourner (Earth-616),Male,1.0,1999.0,1
Marvel,V-2 (Earth-616),Female,1.0,1999.0,11
Marvel,V-3 (Earth-616),Male,1.0,1999.0,11
Marvel,V-4 (Earth-616),Male,1.0,1999.0,11
Marvel,V-5 (Earth-616),Male,1.0,1999.0,11
Marvel,V-6 (Earth-616),Male,1.0,1999.0,11
Marvel,V-7 (Earth-616),Male,1.0,1999.0,11
Marvel,V-8 (Earth-616),Male,1.0,1999.0,11
Marvel,Veeg (Earth-616),Male,1.0,1999.0,12
Marvel,Veritus (Earth-616),Male,1.0,1999.0,4
Marvel,Weller (Earth-616),Male,1.0,1999.0,11
Marvel,Wynter (Earth-616),Male,1.0,1999.0,4
Marvel,X.E.R.O. (Earth-616),Unknown,1.0,1999.0,10
Marvel,Abigail Baxter (Earth-616),Female,1.0,2000.0,-1
Marvel,Abigail Harkness (Earth-616),Female,1.0,2000.0,-1
Marvel,Agent Colby (Earth-616),Male,1.0,2000.0,-1
Marvel,Aiomumkondi (Earth-616),Male,1.0,2000.0,-1
Marvel,Alberik (Earth-616),Male,1.0,2000.0,-1
Marvel,Ananastasia Rinaldi (Earth-616),Female,1.0,2000.0,-1
Marvel,Aurelle (Earth-616),Female,1.0,2000.0,-1
Marvel,Axis (Earth-616),Male,1.0,2000.0,-1
Marvel,Barney (Dinosaur) (Earth-616),Male,1.0,2000.0,-1
Marvel,Bartos (Earth-616),Male,1.0,2000.0,-1
Marvel,Basaltar (Earth-616),Male,1.0,2000.0,-1
Marvel,Beckham (Earth-616),Male,1.0,2000.0,-1
Marvel,Big Casino (Earth-616),Male,1.0,2000.0,-1
Marvel,Blue Skye (Heroes Reborn) (Earth-616),Female,1.0,2000.0,-1
Marvel,Brutus (Inner Guard) (Earth-616),Unknown,1.0,2000.0,-1
Marvel,Cargo (Earth-616),Unknown,1.0,2000.0,-1
Marvel,Carver (Morlock) (Earth-616),Male,1.0,2000.0,-1
Marvel,Ceyote (Earth-616),Male,1.0,2000.0,-1
Marvel,Claymore (Earth-616),Male,1.0,2000.0,-1
Marvel,Clete Billups (Earth-616),Male,1.0,2000.0,-1
Marvel,Commander Clinton (Earth-616),Male,1.0,2000.0,-1
Marvel,Crimson Commando (Brotherhood of Mutants) (Earth-616),Female,1.0,2000.0,-1
Marvel,Desolation (Earth-616),Female,1.0,2000.0,-1
Marvel,Diana Knight (Earth-616),Female,1.0,2000.0,-1
Marvel,Dibdeb (Earth-616),Male,1.0,2000.0,-1
Marvel,Dirge (Lost Souls) (Earth-616),Male,1.0,2000.0,-1
Marvel,Doctor Mime (Earth-616),Male,1.0,2000.0,-1
Marvel,Elizabeth Shaw (Earth-616),Female,1.0,2000.0,-1
Marvel,Ernest Sanger (Heroes Reborn) (Earth-616),Male,1.0,2000.0,-1
Marvel,Esphares (Earth-616),Male,1.0,2000.0,-1
Marvel,Ezekeel (Earth-616),Male,1.0,2000.0,-1
Marvel,Farahd (Earth-616),Male,1.0,2000.0,-1
Marvel,Fawkes (Inner Guard) (Earth-616),Unknown,1.0,2000.0,-1
Marvel,Fayrelyte Strongheart (Earth-616),Male,1.0,2000.0,-1
Marvel,Frisco Pike (Earth-616),Male,1.0,2000.0,-1
Marvel,Fugue (Morlock) (Earth-616),Unknown,1.0,2000.0,-1
Marvel,Galadriel (Earth-616),Female,1.0,2000.0,-1
Marvel,General Darlegung (Heroes Reborn) (Earth-616),Male,1.0,2000.0,-1
Marvel,Gethrin (Earth-616),Male,1.0,2000.0,-1
Marvel,Giraboor (Earth-616),Male,1.0,2000.0,-1
Marvel,Glass (Earth-616),Male,1.0,2000.0,-1
Marvel,Guardian of the Millennium Monarch (Earth-616),Unknown,1.0,2000.0,-1
Marvel,Guinness (Heroes Reborn) (Earth-616),Male,1.0,2000.0,-1
Marvel,Hafaza (Earth-616),Male,1.0,2000.0,-1
Marvel,Hardwire (Robot) (Earth-616),Unknown,1.0,2000.0,-1
Marvel,Hiram Shaw (Earth-616),Male,1.0,2000.0,-1
Marvel,Ivan Kivelki (Earth-616),Male,1.0,2000.0,-1
Marvel,James Howlett (Heroes Reborn) (Earth-616),Male,1.0,2000.0,-1
Marvel,Jaunt (Earth-616),Unknown,1.0,2000.0,-1
Marvel,Javelin (SHE) (Earth-616),Female,1.0,2000.0,-1
Marvel,Kevin (mutant) (Earth-616),Male,1.0,2000.0,-1
Marvel,Kilmer (Earth-616),Male,1.0,2000.0,-1
Marvel,Kreddik (Earth-616),Male,1.0,2000.0,-1
Marvel,Kronaster Sintariis (Earth-616),Male,1.0,2000.0,-1
Marvel,Kusek (Earth-616),Male,1.0,2000.0,-1
Marvel,Lament (Earth-616),Female,1.0,2000.0,-1
Marvel,Lau (Earth-616),Male,1.0,2000.0,-1
Marvel,Liu Wo-Han (Earth-616),Male,1.0,2000.0,-1
Marvel,Magma (Sven) (Earth-616),Male,1.0,2000.0,-1
Marvel,Manat (Earth-616),Male,1.0,2000.0,-1
Marvel,Mary Rina (Heroes Reborn) (Earth-616),Female,1.0,2000.0,-1
Marvel,Master Monarch (Earth-616),Male,1.0,2000.0,-1
Marvel,Michka Rose (Heroes Reborn) (Earth-616),Female,1.0,2000.0,-1
Marvel,Millennium Monarch (Earth-616),Female,1.0,2000.0,-1
Marvel,Morph (First Line) (Earth-616),Male,1.0,2000.0,-1
Marvel,Mr. Greepy (Earth-616),Unknown,1.0,2000.0,-1
Marvel,Mrs. Shaw (Earth-616),Female,1.0,2000.0,-1
Marvel,Nelet Pa (Earth-616),Male,1.0,2000.0,-1
Marvel,Nighteyes (Eric) (Earth-616),Male,1.0,2000.0,-1
Marvel,Obadiah Shaw (Earth-616),Male,1.0,2000.0,-1
Marvel,Otis Matthews (Earth-616),Male,1.0,2000.0,-1
Marvel,Parson (Heroes Reborn) (Earth-616),Male,1.0,2000.0,-1
Marvel,Patrick Clemens (Earth-616),Male,1.0,2000.0,-1
Marvel,Positron (Veronica) (Earth-616),Female,1.0,2000.0,-1
Marvel,Psykos (Earth-616),Male,1.0,2000.0,-1
Marvel,Quisling (Inner Guard) (Earth-616),Unknown,1.0,2000.0,-1
Marvel,Reaper (Demon) (Earth-616),Male,1.0,2000.0,-1
Marvel,Rebound (Earth-616),Female,1.0,2000.0,-1
Marvel,Reflex (First Line) (Earth-616),Male,1.0,2000.0,-1
Marvel,Requiem (Earth-616),Male,1.0,2000.0,-1
Marvel,Riot-Act (Earth-616),Female,1.0,2000.0,-1
Marvel,Rochelle LeBeau (Earth-616),Female,1.0,2000.0,-1
Marvel,Rumor (Earth-616),Male,1.0,2000.0,-1
Marvel,Sabre (Mutant) (Earth-616),Male,1.0,2000.0,-1
Marvel,Sarah Shaw (Earth-616),Female,1.0,2000.0,-1
Marvel,Sariel (Earth-616),Male,1.0,2000.0,-1
Marvel,Semijan (Earth-616),Male,1.0,2000.0,-1
Marvel,Seth (Neo) (Earth-616),Male,1.0,2000.0,-1
Marvel,Shamrock (SHE) (Earth-616),Male,1.0,2000.0,-1
Marvel,Sketch (Earth-616),Female,1.0,2000.0,-1
Marvel,Squire (Earth-616),Male,1.0,2000.0,-1
Marvel,Stanley Klein (Earth-616),Male,1.0,2000.0,-1
Marvel,Static (Neo) (Earth-616),Female,1.0,2000.0,-1
Marvel,Sterling (Heroes Reborn) (Earth-616),Male,1.0,2000.0,-1
Marvel,Suyin King (Earth-616),Female,1.0,2000.0,-1
Marvel,Tariel (Earth-616),Male,1.0,2000.0,-1
Marvel,Torque (Twisted Sisters) (Earth-616),Female,1.0,2000.0,-1
Marvel,Tricolore (Yvette) (Earth-616),Female,1.0,2000.0,-1
Marvel,Typhoon (Lost Generation) (Earth-616),Male,1.0,2000.0,-1
Marvel,Waltham Pierce (Earth-616),Male,1.0,2000.0,-1
Marvel,Wibbow (Earth-616),Male,1.0,2000.0,-1
Marvel,Amy Stringer (Earth-616),Female,1.0,2001.0,2
